Min,Max,Median,Mean,Point_id
0.48300236,0.6274704,0.52322775,0.53339356,30742242
0.0,0.14119285,0.030288067,0.03454569,30742266
0.18924972,0.42724457,0.24776718,0.2651341,30761664
0.1321822,0.20634267,0.14981389,0.1509124,30761988
0.6188993,0.86255795,0.799783,0.79676765,30762276
0.15271881,0.3215125,0.2700274,0.26271206,30781660
0.15102261,0.28901833,0.2052455,0.2052937,30781768
0.640327,0.8952023,0.8193744,0.8194148,30781868
0.2626524,0.5563895,0.35562068,0.38181087,30782138
0.29742765,0.44891924,0.3416459,0.34737736,30782174
0.49489674,0.81229174,0.7878505,0.72838783,30782188
0.34960485,0.5220244,0.40168148,0.41470766,30782198
0.29407448,0.4335952,0.39697078,0.392616,30782210
0.116757065,0.3605211,0.18149316,0.18472448,30782234
0.13235071,0.22963509,0.17511225,0.17629516,30801664
0.1496139,0.36053094,0.23164648,0.2342672,30801700
0.11694667,0.39617667,0.22893903,0.23627284,30801772
0.17426446,0.27056754,0.22917075,0.22317742,30801988
0.5374233,0.7581522,0.638628,0.6550316,30802006
0.18070206,0.34014803,0.23797712,0.24360245,30802096
0.76133984,0.86004996,0.8425677,0.83584446,30802150
0.15581854,0.47740784,0.28970754,0.29428476,30802172
0.20740338,0.37093136,0.2320162,0.25516343,30802190
0.14931631,0.23889893,0.16739045,0.16936031,30802214
0.6672532,0.8707936,0.83914405,0.81665105,30802240
0.15366931,0.24384336,0.1702509,0.1710635,30802268
0.13083138,0.23551843,0.1764706,0.17717199,30821768
0.42713025,0.5748032,0.49176955,0.4942492,30822110
0.21524574,0.26518765,0.24380757,0.24271701,30822182
0.6362253,0.7798269,0.7209302,0.7184567,30822210
0.13619085,0.26534897,0.1957782,0.20079291,30841686
0.30060586,0.40564218,0.3361737,0.33815917,30841708
0.15305796,0.24704418,0.18045898,0.18111414,30842118
0.12556326,0.21398641,0.15554993,0.15428513,30842132
0.18098159,0.51734614,0.37059954,0.3405821,30842212
0.27348644,0.36076245,0.32314563,0.32336375,30842216
0.18041407,0.22402288,0.2027972,0.20305552,30842222
0.16042216,0.24653561,0.1729935,0.17550716,30842226
0.09750136,0.24706891,0.18288615,0.18126115,30842244
0.11362832,0.2576419,0.1658031,0.17058711,30842252
0.14570795,0.3170829,0.1959547,0.1987937,30861660
0.145189,0.2727649,0.21153846,0.21025895,30861756
0.3527032,0.68959296,0.6200117,0.6148384,30862116
0.14873682,0.20674205,0.1882353,0.18281126,30862152
0.14913478,0.27682295,0.17613631,0.17866991,30881676
0.18185066,0.2587036,0.22956418,0.22995658,30881748
0.1530742,0.20390098,0.18193403,0.1819633,30881760
0.79563653,0.86807513,0.83682525,0.83699167,30881910
0.65090543,0.84860194,0.7438103,0.7519183,30881968
0.14027046,0.28607142,0.20613027,0.20736496,30901656
0.34542373,0.7453416,0.56470346,0.5435786,30901972
0.11167034,0.2424581,0.1892012,0.18523237,30902146
0.21515058,0.29661286,0.2428994,0.24531561,30902164
0.21108742,0.28868753,0.2533989,0.25329313,30902236
0.33866414,0.53740245,0.43288863,0.4342731,30902242
0.86400723,0.9196801,0.8991388,0.89816993,30902250
0.2029643,0.32375544,0.281305,0.28035486,30922090
0.45199567,0.64022064,0.59332407,0.59165406,30922116
0.1711676,0.27807593,0.2085751,0.20886871,30922224
0.68161076,0.8165281,0.7646048,0.76174957,30922242
0.16044712,0.21840905,0.17680866,0.1788449,30922248
0.16902775,0.19536424,0.18306546,0.18211012,30941754
0.32932332,0.7471483,0.4830426,0.50052786,30941854
0.19830357,0.34164503,0.2676257,0.26244825,30582240
0.13441484,0.16869037,0.14806652,0.14834498,30602296
0.16629247,0.22375691,0.18162328,0.18328811,30662118
0.14221556,0.19681197,0.17919809,0.17788368,30721728
0.1811738,0.380046,0.20931596,0.2110429,30742162
0.15040062,0.55083656,0.1965294,0.21281034,30762208
0.17316693,0.22167832,0.19652174,0.19829991,30782218
0.022827392,0.093704484,0.05470348,0.055405565,30842262
0.121287815,0.28338763,0.21212122,0.20949931,30942114
0.123381294,0.14232765,0.13356227,0.13331252,30942150
0.6167167,0.86272687,0.80828106,0.79037416,30942294
0.016730215,0.029893626,0.023016306,0.023111243,30961768
0.556196,0.70223325,0.6721311,0.6434386,30961900
0.12296143,0.4029645,0.22408174,0.23136576,30961984
0.14159046,0.28483844,0.16898292,0.17581405,30962102
0.21606787,0.25479883,0.22812343,0.22978441,30962228
0.16145833,0.26204985,0.1813542,0.18516259,30962246
0.5256024,0.76592356,0.68133664,0.67650926,30962308
0.1643454,0.29072872,0.24193838,0.24028799,30981674
0.22354043,0.3440594,0.24733956,0.2605165,30981704
0.25786164,0.37696558,0.30360416,0.30517954,30981722
0.28351033,0.63308793,0.37458745,0.38929757,30981866
0.34962922,0.529976,0.4479419,0.43851426,30981902
0.18198933,0.20681186,0.19695528,0.1962399,30982132
0.53680205,0.8887886,0.7349274,0.72072804,30982154
0.15937756,0.21977834,0.19099163,0.19029929,30982250
0.114754096,0.19339705,0.13797112,0.14120719,31001666
0.21457906,0.32118228,0.25107914,0.2507824,31001702
0.27437806,0.417793,0.34217933,0.34316397,31001778
0.25384024,0.4321586,0.38213086,0.36581227,31001904
0.3206465,0.8139416,0.57284254,0.60003316,31001954
0.16856188,0.22139142,0.18071471,0.183985,31002080
0.28347763,0.6081164,0.32680845,0.36166787,31002120
0.34374502,0.752901,0.57465905,0.57376325,31002188
0.6399395,0.74835724,0.68923074,0.6895517,31002200
0.6055651,0.8901961,0.87451124,0.8644192,31002206
0.15724163,0.24111432,0.21221791,0.21043439,31002254
0.19831061,0.3627639,0.24812624,0.2514731,31021708
0.49306357,0.79352325,0.6769688,0.671413,31021812
0.7882425,0.8693668,0.839039,0.8363975,31021866
0.6425479,0.90303296,0.84872746,0.8269075,31021880
7.8622536e-05,0.03875969,0.021570645,0.021324674,31022136
0.18329294,0.26706785,0.20770799,0.20605424,31022172
0.437788,0.86438584,0.7998915,0.7355061,31041882
0.1941669,0.7783339,0.22354813,0.25707912,31042164
0.73486686,0.95273674,0.9457114,0.93537444,31042188
0.10824667,0.3900415,0.14497131,0.17304054,31042196
0.12301887,0.37847745,0.23993774,0.25294402,31061688
0.20179681,0.25436822,0.22549266,0.226262,31061706
0.2259887,0.4976225,0.4380971,0.41347608,31061760
0.2634128,0.3090836,0.2767823,0.27937797,31061766
0.48849198,0.6815671,0.59298605,0.5893763,31062184
0.36462584,0.5411386,0.4607308,0.45978138,31062202
0.46398306,0.7041147,0.56421167,0.5612337,31062246
0.34861878,0.57047385,0.515133,0.49752206,31062252
0.25086227,0.40155116,0.3303676,0.33665547,31081642
0.26630187,0.33418968,0.30470514,0.30641562,31081684
0.29158995,0.3145275,0.3021382,0.30166933,31081710
0.7790299,0.9001841,0.8627912,0.85720706,31082224
0.8230802,0.9489721,0.9165589,0.9143753,31082232
0.21490784,0.24765028,0.22987792,0.23037335,31082242
0.27089882,0.4192425,0.32820842,0.33036414,31102104
0.36041263,0.59261215,0.55513614,0.54042435,31102176
0.32452768,0.3906634,0.3494111,0.35200065,31102202
0.10857722,0.30735785,0.14950037,0.16997118,31102220
0.37769675,0.52443,0.4189443,0.42801982,31102234
0.36376536,0.57557505,0.4900965,0.48919788,31102260
0.56687117,0.69954574,0.635937,0.63748163,31102292
0.40971637,0.6610811,0.6145705,0.5917263,31102296
0.22709706,0.8515284,0.7369727,0.73660403,31102302
0.2173486,0.28525642,0.2539249,0.25321314,31121740
0.5508708,0.9185228,0.902834,0.89480674,31121872
0.40324324,0.8126073,0.7145679,0.6777405,31122190
0.6124535,0.73948324,0.6636403,0.6676863,31122280
0.46944,0.72651005,0.6,0.5968413,31122304
0.54908484,0.6130363,0.56948453,0.5741456,31141756
0.10575059,0.42651594,0.34893626,0.3106565,31141966
0.22315855,0.72255397,0.5777277,0.5566726,31142218
0.44079158,0.71260995,0.6088375,0.5941549,31142272
0.31823373,0.58440226,0.43617684,0.4366756,31142296
0.18662953,0.25416285,0.2262295,0.2245028,31161704
0.19417179,0.3388922,0.28196955,0.27711114,31161740
0.34947538,0.50493634,0.44590718,0.44123682,31161848
0.6132044,0.8532906,0.731086,0.73392683,31162160
0.6095598,0.78727114,0.74037087,0.72784233,31162208
0.8934855,0.9230429,0.9094611,0.90994376,31162226
0.45910448,0.90049374,0.53819543,0.5571432,31162232
0.17201336,0.28089094,0.2245537,0.22496726,31181706
0.13584906,0.23418675,0.17,0.16838385,31181714
0.115429014,0.48888445,0.13590351,0.14405115,31181858
0.13551536,0.22947943,0.18135077,0.18101567,31182116
0.4142539,0.77373046,0.62803763,0.6145206,31182188
0.42501324,0.712757,0.4850232,0.5026419,31182218
0.29004595,0.51162106,0.36369082,0.36872444,31182246
0.23700075,0.2842421,0.26567385,0.2648123,31201708
0.1831118,0.42034805,0.291417,0.2962246,31201772
0.23828803,0.28059012,0.26460877,0.26380274,31201866
0.12732045,0.2122694,0.18015099,0.1760021,31201952
0.14200257,0.23141025,0.19785029,0.19543341,31202150
0.39508632,0.7873023,0.6089779,0.6073048,31202176
0.9146698,0.9624444,0.94598436,0.94477904,31202186
0.7121307,0.817738,0.7740359,0.7729438,31202190
0.2946194,0.45896095,0.38099033,0.37425524,31202252
0.12538677,0.36279926,0.23787704,0.23580657,31202276
0.47707257,0.68938863,0.64742917,0.6436918,31202288
0.19335549,0.260613,0.24958402,0.2406376,31221710
0.28901172,0.42761618,0.35913563,0.3574015,31222092
0.11762481,0.25968435,0.13232699,0.13900319,31222178
0.4631783,0.58742064,0.5149914,0.51349115,31222260
0.23575713,0.26812994,0.25253624,0.25262812,31241716
0.19676214,0.25521395,0.2294124,0.22909486,31241766
0.18392071,0.23768736,0.21350634,0.21414398,31241770
0.6458427,0.78524625,0.75767994,0.750788,31241860
0.205077,0.3115454,0.23422348,0.23712233,31242102
0.4371627,0.712808,0.63799405,0.62285376,31242216
0.19641076,0.32814583,0.2299959,0.2380915,31261732
0.19893089,0.4426482,0.26663747,0.27532476,31261756
0.15975203,0.18302678,0.16783217,0.1684808,31261846
0.15310821,0.24876311,0.18736036,0.1876806,31261890
0.0,0.0042565684,0.002302821,0.0021329974,31262164
0.101705626,0.29236278,0.16646048,0.16359292,31262268
0.121259846,0.24198347,0.20696263,0.20417963,31281744
0.088004336,0.1718586,0.12192513,0.12655444,31281834
0.33799535,0.40443507,0.36370617,0.3663573,31281842
0.52455455,0.8638792,0.8173128,0.8028206,31281910
0.43042073,0.85345143,0.6357827,0.6380836,31281968
0.11306075,0.20773733,0.18126626,0.17587158,31282014
0.50189936,0.7834483,0.63632345,0.64855397,31282198
0.12084474,0.28604615,0.15762837,0.17418885,31282212
0.6111774,0.67836654,0.66431785,0.6631333,31282230
0.23099558,0.2994083,0.24904604,0.25242528,31282256
0.18181819,0.29108912,0.20630714,0.20816268,30982262
0.117179744,0.19399492,0.13727699,0.13763392,31022252
0.72627735,0.8694853,0.85121346,0.8317033,31061886
0.35267314,0.5140123,0.43239307,0.4349146,31082236
0.22931248,0.3458735,0.30249432,0.29911768,31121772
0.2910211,0.34480688,0.32476267,0.32428506,31141750
0.7237465,0.85456187,0.83134675,0.8276218,31162204
0.1318832,0.27762353,0.16524217,0.16479276,31182242
0.6321094,0.91028035,0.88468325,0.8538486,31202262
0.13778608,0.37095314,0.16422105,0.17706934,31242022
0.13031161,0.28635466,0.18538953,0.18393116,31301718
0.20726612,0.44385567,0.41515866,0.40211016,31301866
0.05305978,0.20377359,0.08122757,0.08788281,31301938
0.33833992,0.8474004,0.6643385,0.65846217,31301956
0.014719037,0.07422646,0.048760228,0.046245728,31302114
0.5592343,0.78797704,0.69267476,0.6941595,31302196
0.1368755,0.21763365,0.15644303,0.16264611,31302214
0.32495055,0.5435887,0.4898175,0.47616214,31302240
0.8311052,0.9034962,0.8754028,0.8751741,31302244
0.25500786,0.41693965,0.34056604,0.33343148,31302250
0.13639335,0.46532926,0.36409765,0.35886556,31321756
0.25602457,0.37783036,0.3312774,0.32858974,31321886
0.15394913,0.17306988,0.16169429,0.16158272,31321900
0.4225295,0.6447368,0.46528497,0.48955533,31321922
,,,,31322102
0.25367245,0.6487537,0.30017883,0.3199232,31322144
0.55544305,0.7624357,0.6325316,0.64791423,31322156
0.19498323,0.32039484,0.21923132,0.21864335,31322216
0.13733755,0.26379952,0.19780722,0.20578775,31322218
0.17671883,0.23434228,0.20515081,0.20630528,31341710
0.21770301,0.2566296,0.24475524,0.24430771,31341722
0.18655817,0.32695845,0.2382949,0.23722057,31341764
0.30198634,0.3968414,0.37696248,0.37565374,31341872
0.14477663,0.1906015,0.15848331,0.1605805,31341952
0.15984264,0.27835992,0.17779444,0.19503212,31342178
0.17384441,0.21065375,0.18932039,0.1892059,31342232
0.65489465,0.828677,0.74099034,0.7422048,31342268
0.4127789,0.561753,0.509476,0.5091443,31361778
0.114698164,0.15168244,0.13205786,0.13148212,31361832
0.16161229,0.42131776,0.31733334,0.29884398,31361850
0.10918854,0.13470091,0.11788769,0.118699946,31361940
0.10262391,0.14347158,0.120012276,0.1202879,31601976
0.24347213,0.3346561,0.29517686,0.2915907,31602148
0.11778532,0.13838813,0.12744103,0.12740862,31681918
0.19050343,0.25208747,0.2153667,0.21701267,31682218
0.18668693,0.23352623,0.21665464,0.21259798,31701854
0.5467033,0.7074699,0.63149,0.6285721,31702250
0.09888476,0.21355128,0.13563073,0.13643536,31862260
0.4993234,0.7943309,0.74331915,0.72990626,31882258
0.15578695,0.93723303,0.89182615,0.8288523,31962246
0.14604881,0.2051707,0.1659022,0.16906428,32002166
0.38268608,0.54764587,0.45878148,0.46785516,32002224
0.680955,0.8736888,0.8225719,0.8039608,32002234
0.8535211,0.9024631,0.8806983,0.88143307,32002248
0.5751164,0.822294,0.73521715,0.72091377,32002252
0.10527705,0.19245796,0.116933405,0.12010399,32021836
0.21558245,0.43321154,0.3847668,0.37822092,32021898
0.15904891,0.31707317,0.2565555,0.25298488,32021944
0.17271757,0.39224,0.32290512,0.31432566,32021988
0.39169812,0.70756423,0.577943,0.57172835,32022010
0.22225313,0.4032674,0.24968442,0.25318924,32022064
0.18711227,0.32191163,0.25340486,0.25032702,32022160
0.46189132,0.6832899,0.5697074,0.5669703,32022172
0.0717561,0.17292564,0.09793814,0.105100505,32041688
0.28194472,0.48368633,0.36461917,0.36669818,32041778
0.323985,0.5563744,0.5227907,0.5087937,32041882
0.2757353,0.34519303,0.31224376,0.31291184,32041894
0.3768997,0.549351,0.43640235,0.43724635,32041958
0.12607203,0.20113824,0.17035857,0.16783135,32041972
0.0,0.058161177,0.03456586,0.033903163,32042020
0.57871395,0.9018952,0.78443116,0.7776235,32042030
0.35192004,0.71233624,0.48330805,0.493042,32042128
0.5205603,0.60910517,0.5876499,0.5836556,32042170
0.17648335,0.42343017,0.27791005,0.2903356,32042174
0.09639126,0.19704513,0.13720834,0.13832028,32061692
0.20966688,0.591943,0.2632867,0.30994964,32061988
0.225818,0.33498424,0.25308302,0.26081464,32062010
0.3439193,0.8309796,0.8107747,0.7779829,32062244
0.10900888,0.15271236,0.1316229,0.13141689,32081702
0.3062342,0.37654322,0.33889905,0.3401169,32081894
0.23014541,0.29965472,0.24664013,0.25340173,32081958
0.15415598,0.50038195,0.33721778,0.3251826,32082012
0.4064613,0.7012817,0.5569214,0.5562155,32101790
0.14660887,0.5710641,0.29767773,0.2959871,32102006
0.028121294,0.048366014,0.034980286,0.035544384,32102014
0.3376147,0.49892703,0.43876764,0.4316885,32102064
0.29853633,0.8187278,0.73310906,0.68620807,32102244
0.08672377,0.14691558,0.11313794,0.11334504,32122062
0.07216072,0.11642949,0.09083073,0.09120847,32141694
0.10457866,0.19711827,0.15013921,0.15075235,32141832
0.26190954,0.44241282,0.42417854,0.41882393,32141946
0.1823461,0.48616332,0.23885307,0.24266768,32141958
0.30272913,0.7416378,0.5236308,0.5212022,32142004
0.37000367,0.80810237,0.7017387,0.6818399,32142054
0.25374064,0.5650946,0.37190312,0.37353116,32142066
0.49051055,0.7612802,0.6159643,0.62000066,32142076
0.26991713,0.3487557,0.31060284,0.30903476,32142130
0.26787665,0.39626035,0.2971986,0.3047218,32142162
0.56559014,0.8629995,0.8092701,0.7662478,32142238
0.1264806,0.1596564,0.1392475,0.13928409,32161854
0.16407396,0.41174385,0.25392866,0.26804888,32161882
0.094838545,0.14600202,0.116589144,0.11888337,32161908
0.09624934,0.3482864,0.1862427,0.18784918,32162002
0.28072184,0.5803877,0.39943087,0.41273338,32162008
0.17516805,0.38397247,0.237691,0.23973013,32162034
0.25425452,0.32271326,0.28964552,0.28736612,32162062
0.46436286,0.67304915,0.53867453,0.5440661,32162128
0.6526841,0.84529877,0.8000975,0.78979486,32162236
0.5294118,0.83429897,0.7610842,0.7446786,32162250
0.11075911,0.15593462,0.13728654,0.13541204,32181716
0.20922895,0.26224533,0.2433762,0.24321648,32181892
0.114395335,0.35112023,0.12474755,0.13725923,32181914
0.28875667,0.6189624,0.335544,0.35789338,31282278
0.13646789,0.15570803,0.14614831,0.14576045,31322182
0.090034366,0.20289855,0.13177109,0.13104992,32002162
0.10548623,0.18898664,0.11641653,0.11926373,32041948
0.0,0.049735714,0.019695578,0.02129397,32102010
0.11793924,0.21601424,0.1642048,0.16660768,32122008
0.12277161,0.20441097,0.15584734,0.15615623,32142022
0.63729465,0.8903195,0.8115974,0.7989323,32182266
0.10299645,0.22758415,0.11916305,0.12519613,32201704
0.17815065,0.2512479,0.21241586,0.21105893,32201710
0.11696984,0.15170994,0.129174,0.12911738,32201926
0.2052811,0.5224435,0.37427717,0.3686154,32201956
0.41961005,0.8350296,0.7023677,0.6980851,32202006
0.22101521,0.5192363,0.37037036,0.35587782,32202010
0.13251318,0.29938728,0.17312944,0.18090028,32202034
0.15118594,0.24481182,0.2124183,0.20820443,32202046
0.13098346,0.7745195,0.5365522,0.53629,32202060
0.4457305,0.7121174,0.5030985,0.5258062,32202078
0.14504227,0.22618255,0.17994362,0.18105188,32202154
0.5290617,0.8152403,0.65808445,0.6690565,32202250
0.3907396,0.6334756,0.5604839,0.5474662,32202258
0.47916666,0.66166925,0.5096599,0.53036964,32202352
0.12105905,0.2874657,0.16838922,0.17204207,32221702
0.27698708,0.50196385,0.3334871,0.35076562,32221796
0.15530968,0.58143115,0.44436055,0.4235151,32221972
0.19900279,0.28685454,0.23498338,0.23749658,32222008
0.59599155,0.69035614,0.6330275,0.6352847,32222146
0.30388752,0.7696167,0.70321846,0.63642496,32241956
0.09458656,0.16159539,0.12142857,0.12179766,32241980
0.08374218,0.5713944,0.31535912,0.31599098,32242006
0.20756002,0.33623314,0.23683631,0.23688357,32242172
0.51724136,0.820059,0.6115372,0.6420508,32242304
0.46482798,0.59477127,0.50510275,0.5095535,32243468
0.23443544,0.4572211,0.26059937,0.27423406,32261904
0.17627838,0.23011963,0.20954637,0.20727234,32261940
0.57385975,0.7377116,0.68117696,0.6729752,32261948
0.24381213,0.4762373,0.31631938,0.32760394,32262044
0.18763879,0.2511602,0.23017496,0.2268341,32262048
0.10939548,0.13060199,0.121377334,0.12105977,32281848
0.09643633,0.18025078,0.118977636,0.1209336,32281852
0.34589973,0.5980825,0.5648934,0.5434614,32281888
0.12923783,0.17637385,0.15068878,0.15057856,32281920
0.28780812,0.5295711,0.42344046,0.41245088,32281970
0.1537037,0.1787719,0.16530985,0.16608241,32282028
0.25473505,0.5145119,0.36541432,0.36312985,32282042
0.13989149,0.48663887,0.16550413,0.18530253,32301972
0.60884356,0.69502485,0.65335304,0.653691,32302254
0.44821152,0.8112885,0.6340496,0.6254065,32321820
0.124577925,0.16640747,0.14343733,0.14142565,32321850
0.11728738,0.15531015,0.13137345,0.1329094,32321874
0.13091546,0.22279286,0.15816994,0.16438518,32321928
0.18740499,0.295632,0.2150766,0.22545765,32322030
0.20042083,0.25974366,0.21568628,0.2156217,32322036
0.3572801,0.38544226,0.3747894,0.37392354,32361928
0.12559468,0.41983852,0.15183833,0.18904479,32402254
0.4819599,0.8783892,0.85740554,0.8276954,32402264
0.24308454,0.32914954,0.29066667,0.29107794,32402926
0.10839284,0.12842648,0.11496411,0.115863,32403676
0.123748496,0.14791168,0.1354208,0.13606934,32421728
0.1396029,0.37780473,0.15605456,0.17423607,32421826
0.11486737,0.3146647,0.16185442,0.18257,32421926
0.12025317,0.21322024,0.15397906,0.15320219,32421998
0.2975414,0.50831795,0.40976647,0.40350002,32422124
0.14363754,0.19364715,0.16560197,0.16739261,32441738
0.1095267,0.15534611,0.12375665,0.1260481,32441900
0.2750592,0.5292614,0.34009174,0.3655049,32441984
0.20481037,0.42653012,0.26828766,0.27944782,32442102
